ID,Prob1
124180, 0.79
124181, 0.85
124182, 0.08
124183, 0.25
124184, 0.13
124185, 0.23
124186, 0.37
124187, 0.92
124188, 0.16
124189, 0.26
124190, 0.48
124191, 0.04
124192, 0.44
124193, 0.01
124194, 0.71
124195, 0.85
124196, 0.31
124197, 0.61
124198, 0.98
124199, 0.89
124200, 0.98
124201, 0.58
124202, 0.35
124203, 0.87
124204, 0.73
124205, 0.87
124206, 0.60
124207, 0.84
124208, 0.94
124209, 0.16
124210, 0.44
124211, 0.56
124212, 0.72
124213, 0.45
124214, 0.98
124215, 0.46
124216, 0.70
124217, 0.49
124218, 0.33
124219, 0.97
124220, 0.29
124221, 0.59
124222, 0.65
124223, 0.38
124224, 0.55
124225, 0.85
124226, 0.70
124227, 0.45
124228, 0.91
124229, 0.77
124230, 0.00
124231, 0.43
124232, 0.84
124233, 0.04
124234, 0.19
124235, 0.11
124236, 0.99
124237, 0.26
124238, 0.70
124239, 0.61
124240, 0.05
124241, 0.52
124242, 0.43
124243, 0.84
124244, 0.94
124245, 0.47
124246, 0.55
124247, 0.54
124248, 0.46
124249, 0.21
124250, 0.59
124251, 0.78
124252, 0.14
124253, 0.37
124254, 0.36
124255, 0.08
124256, 0.72
124257, 0.73
124258, 0.39
124259, 0.63
124260, 0.84
124261, 0.46
124262, 0.26
124263, 0.11
124264, 0.38
124265, 0.17
124266, 0.03
124267, 0.16
124268, 0.49
124269, 0.96
124270, 0.73
124271, 0.16
124272, 0.59
124273, 0.04
124274, 0.06
124275, 0.40
124276, 0.98
124277, 0.28
124278, 0.92
124279, 0.57
124280, 0.53
124281, 0.82
124282, 0.26
124283, 0.79
124284, 0.94
124285, 0.38
124286, 0.14
124287, 0.54
124288, 0.67
124289, 0.83
124290, 0.38
124291, 0.53
124292, 0.27
124293, 0.44
124294, 0.64
124295, 0.19
124296, 0.26
124297, 0.54
124298, 0.38
124299, 0.03
124300, 0.14
124301, 0.89
124302, 0.05
124303, 0.07
124304, 0.11
124305, 0.80
124306, 0.95
124307, 0.93
124308, 0.05
124309, 0.52
124310, 0.46
124311, 0.96
124312, 0.55
124313, 0.80
124314, 0.92
124315, 0.73
124316, 0.86
124317, 0.67
124318, 0.75
124319, 0.88
124320, 0.09
124321, 0.25
124322, 0.33
124323, 0.84
124324, 0.78
124325, 0.85
124326, 0.72
124327, 0.17
124328, 0.37
124329, 0.75
124330, 0.45
124331, 0.22
124332, 0.57
124333, 0.69
124334, 0.06
124335, 0.79
124336, 0.56
124337, 0.09
124338, 0.04
124339, 0.48
124340, 0.63
124341, 0.00
124342, 0.75
124343, 0.53
124344, 0.63
124345, 0.84
124346, 0.90
124347, 0.61
124348, 0.88
124349, 0.55
124350, 0.02
124351, 0.69
124352, 0.97
124353, 0.21
124354, 0.36
124355, 0.02
124356, 0.27
124357, 0.64
124358, 0.46
124359, 0.99
124360, 0.42
124361, 0.95
124362, 0.72
124363, 0.05
124364, 0.87
124365, 0.38
124366, 0.01
124367, 0.31
124368, 0.65
124369, 0.19
124370, 0.07
124371, 0.89
124372, 0.05
124373, 0.50
124374, 0.40
124375, 0.69
124376, 0.81
124377, 0.96
124378, 0.54
124379, 0.93
124380, 0.11
124381, 0.60
124382, 0.56
124383, 0.71
124384, 0.80
124385, 0.57
124386, 0.42
124387, 0.85
124388, 0.53
124389, 0.96
124390, 0.15
124391, 0.68
124392, 0.94
124393, 0.19
124394, 0.92
124395, 0.76
124396, 0.42
124397, 0.41
124398, 0.58
124399, 0.91
124400, 0.67
124401, 0.34
124402, 0.76
124403, 0.02
124404, 0.85
124405, 0.25
124406, 0.14
124407, 0.66
124408, 0.54
124409, 0.87
124410, 0.57
124411, 0.19
124412, 0.30
124413, 0.72
124414, 0.65
124415, 0.16
124416, 0.68
124417, 0.61
124418, 0.63
124419, 0.46
124420, 0.08
124421, 0.84
124422, 0.52
124423, 0.92
124424, 0.76
124425, 0.33
124426, 0.96
124427, 0.97
124428, 0.90
124429, 0.67
124430, 0.30
124431, 0.28
124432, 0.88
124433, 0.50
124434, 0.41
124435, 0.60
124436, 0.17
124437, 0.38
124438, 0.06
124439, 0.39
124440, 0.00
124441, 0.35
124442, 0.31
124443, 0.80
124444, 0.30
124445, 1.00
124446, 0.09
124447, 0.28
124448, 0.99
124449, 0.48
124450, 0.32
124451, 0.78
124452, 0.16
124453, 0.03
124454, 0.06
124455, 0.63
124456, 0.35
124457, 0.97
124458, 0.06
124459, 0.64
124460, 0.96
124461, 0.21
124462, 0.99
124463, 0.83
124464, 0.92
124465, 0.54
124466, 0.90
124467, 0.31
124468, 0.95
124469, 0.26
124470, 0.53
124471, 0.78
124472, 1.00
124473, 0.33
124474, 0.26
124475, 0.76
124476, 1.00
124477, 0.60
124478, 0.80
124479, 0.03
124480, 0.78
124481, 0.79
124482, 0.80
124483, 0.66
124484, 0.64
124485, 0.56
124486, 0.85
124487, 0.38
124488, 0.95
124489, 0.49
124490, 0.01
124491, 0.57
124492, 0.29
124493, 0.61
124494, 0.96
124495, 0.87
124496, 0.80
124497, 0.30
124498, 0.45
124499, 0.92
124500, 0.56
124501, 0.44
124502, 0.20
124503, 0.07
124504, 0.10
124505, 0.45
124506, 0.44
124507, 0.77
124508, 0.48
124509, 0.16
124510, 0.13
124511, 0.77
124512, 0.35
124513, 0.20
124514, 0.71
124515, 0.16
124516, 0.38
124517, 0.92
124518, 0.75
124519, 0.71
124520, 0.50
124521, 0.28
124522, 0.01
124523, 0.71
124524, 0.75
124525, 0.36
124526, 0.63
124527, 0.01
124528, 0.21
124529, 0.36
124530, 0.41
124531, 0.88
124532, 0.30
124533, 0.17
124534, 0.66
124535, 0.86
124536, 0.15
124537, 0.79
124538, 0.76
124539, 0.26
124540, 0.21
124541, 0.41
124542, 0.55
124543, 0.65
124544, 0.32
124545, 0.17
124546, 0.19
124547, 0.99
124548, 0.54
124549, 0.97
124550, 0.41
124551, 0.54
124552, 0.47
124553, 0.77
124554, 0.22
124555, 0.82
124556, 0.39
124557, 0.06
124558, 0.80
124559, 0.97
124560, 0.93
124561, 0.94
124562, 0.84
124563, 0.97
124564, 0.62
124565, 0.20
124566, 0.58
124567, 0.27
124568, 0.41
124569, 0.62
124570, 0.84
124571, 0.01
124572, 0.16
124573, 0.23
124574, 0.27
124575, 0.89
124576, 0.13
124577, 0.73
124578, 0.95
124579, 0.72
124580, 0.22
124581, 0.09
124582, 0.29
124583, 0.70
124584, 0.92
124585, 0.40
124586, 0.84
124587, 0.19
124588, 0.67
124589, 0.34
124590, 0.61
124591, 0.79
124592, 0.87
124593, 0.39
124594, 0.96
124595, 0.35
124596, 0.86
124597, 0.57
124598, 0.90
124599, 0.52
124600, 0.88
124601, 0.60
124602, 0.82
124603, 0.97
124604, 0.01
124605, 0.25
124606, 0.22
124607, 0.80
124608, 0.90
124609, 0.99
124610, 0.36
124611, 0.85
124612, 0.58
124613, 0.68
124614, 0.27
124615, 0.69
124616, 0.34
124617, 0.09
124618, 0.33
124619, 0.66
124620, 0.79
124621, 0.87
124622, 0.03
124623, 0.07
124624, 0.46
124625, 0.23
124626, 0.78
124627, 0.89
124628, 0.82
124629, 0.47
124630, 0.01
124631, 0.16
124632, 0.65
124633, 0.52
124634, 0.67
124635, 0.58
124636, 0.81
124637, 0.48
124638, 0.77
124639, 0.49
124640, 0.66
124641, 0.16
124642, 0.43
124643, 0.46
124644, 0.38
124645, 0.96
124646, 0.97
124647, 0.67
124648, 0.67
124649, 0.18
124650, 0.85
124651, 0.40
124652, 0.37
124653, 0.00
124654, 0.61
124655, 0.04
124656, 0.32
124657, 0.42
124658, 0.71
124659, 0.02
124660, 0.86
124661, 0.02
124662, 0.40
124663, 0.21
124664, 0.38
124665, 0.09
124666, 0.68
124667, 0.19
124668, 0.73
124669, 0.80
124670, 0.74
124671, 0.81
124672, 0.06
124673, 0.85
124674, 0.55
124675, 0.59
124676, 0.83
124677, 0.92
124678, 0.24
124679, 0.35
124680, 0.61
124681, 0.89
124682, 0.15
124683, 0.30
124684, 0.28
124685, 0.36
124686, 0.35
124687, 0.40
124688, 0.69
124689, 0.13
124690, 0.02
124691, 0.90
124692, 0.53
124693, 0.49
124694, 0.76
124695, 0.57
124696, 0.51
124697, 0.24
124698, 0.12
124699, 0.26
124700, 0.09
124701, 0.16
124702, 0.87
124703, 0.41
124704, 0.83
124705, 0.88
124706, 0.38
124707, 0.17
124708, 0.28
124709, 0.67
124710, 0.76
124711, 0.57
124712, 0.40
124713, 0.17
124714, 0.16
124715, 0.36
124716, 0.48
124717, 0.96
124718, 0.49
124719, 0.20
124720, 0.23
124721, 0.81
124722, 0.00
124723, 0.03
124724, 0.20
124725, 0.65
124726, 0.09
124727, 0.86
124728, 0.47
124729, 0.46
124730, 0.58
124731, 0.82
124732, 0.71
124733, 0.56
124734, 0.74
124735, 0.53
124736, 0.04
124737, 0.66
124738, 0.35
124739, 0.53
124740, 0.03
124741, 0.62
124742, 0.11
124743, 0.85
124744, 0.87
124745, 0.98
124746, 0.28
124747, 0.52
124748, 0.43
124749, 0.76
124750, 0.52
124751, 0.65
124752, 0.54
124753, 0.17
124754, 0.88
124755, 0.34
124756, 0.39
124757, 0.55
124758, 0.47
124759, 0.11
124760, 0.06
124761, 0.96
124762, 0.21
124763, 0.83
124764, 0.31
124765, 0.33
124766, 0.46
124767, 0.82
124768, 0.36
124769, 0.40
124770, 0.89
124771, 0.45
124772, 0.16
124773, 0.48
124774, 0.66
124775, 0.46
124776, 0.60
124777, 0.67
124778, 0.10
124779, 0.94
124780, 0.80
124781, 0.93
124782, 0.24
124783, 0.48
124784, 0.73
124785, 0.54
124786, 0.20
124787, 0.36
124788, 0.47
124789, 0.98
124790, 0.80
124791, 0.40
124792, 0.43
124793, 0.82
124794, 0.04
124795, 0.53
124796, 0.34
124797, 0.99
124798, 0.27
124799, 0.55
124800, 0.66
124801, 0.05
124802, 0.89
124803, 0.17
124804, 0.38
124805, 0.23
124806, 0.06
124807, 0.73
124808, 0.54
124809, 0.28
124810, 0.01
124811, 0.94
124812, 0.89
124813, 0.78
124814, 0.83
124815, 0.52
124816, 0.36
124817, 0.61
124818, 0.39
124819, 0.00
124820, 0.78
124821, 0.60
124822, 0.50
124823, 1.00
124824, 0.28
124825, 0.17
124826, 0.24
124827, 0.05
124828, 0.62
124829, 0.76
124830, 0.81
124831, 0.22
124832, 0.70
124833, 0.43
124834, 0.46
124835, 0.13
124836, 0.04
124837, 0.10
124838, 0.91
124839, 0.28
124840, 0.18
124841, 0.53
124842, 0.31
124843, 0.50
124844, 0.48
124845, 0.82
124846, 0.91
124847, 0.60
124848, 0.73
124849, 0.70
124850, 0.40
124851, 0.88
124852, 0.82
124853, 0.42
124854, 0.37
124855, 0.91
124856, 0.38
124857, 0.88
124858, 0.60
124859, 0.20
124860, 0.28
124861, 0.35
124862, 0.96
124863, 0.95
124864, 0.05
124865, 0.11
124866, 0.47
124867, 0.07
124868, 0.47
124869, 0.84
124870, 0.89
124871, 0.20
124872, 0.85
124873, 0.87
124874, 0.99
124875, 0.80
124876, 0.60
124877, 0.51
124878, 0.29
124879, 0.02
124880, 0.11
124881, 0.05
124882, 0.79
124883, 0.73
124884, 0.13
124885, 0.73
124886, 0.18
124887, 0.71
124888, 0.67
124889, 0.69
124890, 0.98
124891, 0.76
124892, 0.71
124893, 0.42
124894, 0.72
124895, 0.75
124896, 0.73
124897, 0.65
124898, 0.02
124899, 0.20
124900, 0.17
124901, 0.36
124902, 0.76
124903, 0.69
124904, 0.24
124905, 0.99
124906, 0.19
124907, 0.93
124908, 0.13
124909, 0.53
124910, 0.89
124911, 0.53
124912, 0.85
124913, 0.64
124914, 0.55
124915, 0.60
124916, 0.25
124917, 0.05
124918, 0.69
124919, 0.20
124920, 0.86
124921, 0.92
124922, 0.51
124923, 0.19
124924, 0.16
124925, 0.31
124926, 0.71
124927, 0.11
124928, 0.99
124929, 0.02
124930, 0.62
124931, 0.12
124932, 0.08
124933, 0.57
124934, 0.73
124935, 0.07
124936, 0.95
124937, 0.26
124938, 0.05
124939, 0.81
124940, 0.53
124941, 0.96
124942, 0.66
124943, 0.27
124944, 0.35
124945, 0.03
124946, 0.34
124947, 0.26
124948, 0.71
124949, 0.35
124950, 0.32
124951, 0.71
124952, 0.73
124953, 0.35
124954, 0.49
124955, 0.38
124956, 0.89
124957, 0.22
124958, 0.48
124959, 0.94
124960, 0.84
124961, 0.68
124962, 0.69
124963, 0.90
124964, 0.76
124965, 0.05
124966, 0.72
124967, 0.19
124968, 0.54
124969, 0.46
124970, 0.62
124971, 0.99
124972, 0.43
124973, 0.88
124974, 0.20
124975, 0.41
124976, 0.56
124977, 0.52
124978, 0.11
124979, 0.90
124980, 0.18
124981, 0.88
124982, 0.14
124983, 0.70
124984, 0.48
124985, 0.25
124986, 0.71
124987, 0.19
124988, 0.22
124989, 0.26
124990, 0.35
124991, 0.79
124992, 0.62
124993, 0.02
124994, 0.42
124995, 0.87
124996, 0.93
124997, 0.17
124998, 0.04
124999, 0.41
125000, 0.56
125001, 0.88
125002, 0.27
125003, 0.66
125004, 0.34
125005, 0.96
125006, 0.12
125007, 0.32
125008, 1.00
125009, 0.70
125010, 0.10
125011, 0.05
125012, 0.49
125013, 0.04
125014, 0.10
125015, 0.51
125016, 0.65
125017, 0.45
125018, 0.99
125019, 0.61
125020, 0.19
125021, 0.29
125022, 0.97
125023, 0.80
125024, 0.03
125025, 0.56
125026, 0.41
125027, 0.48
125028, 0.74
125029, 0.42
125030, 0.66
125031, 0.70
125032, 0.71
125033, 0.90
125034, 0.79
125035, 0.50
125036, 0.28
125037, 0.21
125038, 0.48
125039, 0.97
125040, 0.14
125041, 0.55
125042, 0.22
125043, 0.98
125044, 0.86
125045, 0.92
125046, 0.79
125047, 0.26
125048, 0.98
125049, 0.19
125050, 0.71
125051, 0.05
125052, 0.66
125053, 0.03
125054, 0.91
125055, 0.15
125056, 0.46
125057, 0.90
125058, 0.89
125059, 0.95
125060, 0.95
125061, 0.75
125062, 0.06
125063, 0.62
125064, 0.84
125065, 0.86
125066, 0.32
125067, 0.12
125068, 0.67
125069, 0.59
125070, 0.99
125071, 0.95
125072, 0.53
125073, 0.27
125074, 0.37
125075, 0.75
125076, 0.51
125077, 0.35
125078, 0.83
125079, 0.28
125080, 0.08
125081, 0.63
125082, 0.99
125083, 0.76
125084, 0.52
125085, 0.08
125086, 0.54
125087, 0.20
125088, 0.53
125089, 0.07
125090, 0.05
125091, 0.06
125092, 0.32
125093, 0.98
125094, 1.00
125095, 0.08
125096, 0.54
125097, 0.81
125098, 0.42
125099, 0.97
125100, 0.59
125101, 0.34
125102, 0.19
125103, 0.32
125104, 0.58
125105, 0.83
125106, 0.34
125107, 0.49
125108, 1.00
125109, 0.00
125110, 0.71
125111, 0.43
125112, 0.17
125113, 0.92
125114, 0.92
125115, 0.43
125116, 0.26
125117, 0.22
125118, 0.40
125119, 0.32
125120, 0.00
125121, 0.49
125122, 0.68
125123, 0.82
125124, 0.13
125125, 0.21
125126, 0.72
125127, 0.90
125128, 0.57
125129, 0.09
125130, 0.78
125131, 0.10
125132, 0.42
125133, 0.44
125134, 0.13
125135, 0.55
125136, 0.47
125137, 0.99
125138, 0.25
125139, 0.01
125140, 0.50
125141, 0.26
125142, 0.96
125143, 0.13
125144, 0.56
125145, 0.40
125146, 0.69
125147, 0.01
125148, 0.66
125149, 0.73
125150, 0.76
125151, 0.50
125152, 0.31
125153, 0.12
125154, 0.01
125155, 0.26
125156, 0.51
125157, 0.70
125158, 0.25
125159, 0.61
125160, 0.39
125161, 0.81
125162, 0.62
125163, 0.34
125164, 0.55
125165, 0.12
125166, 0.52
125167, 0.60
125168, 0.96
125169, 0.45
125170, 0.10
125171, 0.97
125172, 0.72
125173, 0.92
125174, 0.46
125175, 0.68
125176, 0.20
125177, 0.48
125178, 0.70
125179, 0.30
125180, 0.72
125181, 0.29
125182, 0.86
125183, 0.75
125184, 1.00
125185, 0.04
125186, 0.78
125187, 0.38
125188, 0.28
125189, 0.99
125190, 0.17
125191, 0.64
125192, 0.58
125193, 0.48
125194, 0.10
125195, 0.71
125196, 0.23
125197, 0.65
125198, 0.51
125199, 0.47
125200, 0.96
125201, 0.07
125202, 0.79
125203, 0.27
125204, 0.05
125205, 0.08
125206, 0.84
125207, 0.98
125208, 0.11
125209, 0.17
125210, 0.74
125211, 0.80
125212, 0.85
125213, 0.93
125214, 0.63
125215, 0.14
125216, 0.93
125217, 0.88
125218, 0.88
125219, 0.39
125220, 0.91
125221, 0.45
125222, 0.31
125223, 0.63
125224, 0.13
125225, 0.71
125226, 0.27
125227, 0.73
125228, 0.37
125229, 0.83
125230, 0.57
125231, 0.90
125232, 0.93
125233, 0.37
125234, 0.71
125235, 0.84
125236, 0.36
125237, 0.77
125238, 0.67
125239, 0.22
125240, 0.13
125241, 0.50
125242, 0.69
125243, 0.07
125244, 0.55
125245, 0.97
125246, 0.05
125247, 0.61
125248, 0.66
125249, 0.88
125250, 0.03
125251, 0.18
125252, 0.73
125253, 0.20
125254, 0.08
125255, 0.39
125256, 0.46
125257, 0.28
125258, 0.25
125259, 0.40
125260, 0.38
125261, 0.97
125262, 0.82
125263, 0.62
125264, 0.93
125265, 0.67
125266, 0.06
125267, 0.49
125268, 0.26
125269, 0.12
125270, 0.65
125271, 0.69
125272, 0.79
125273, 0.25
125274, 0.45
125275, 0.82
125276, 0.87
125277, 0.49
125278, 0.30
125279, 0.48
125280, 0.32
125281, 0.86
125282, 0.58
125283, 0.70
125284, 0.73
125285, 0.10
125286, 0.40
125287, 0.53
125288, 0.54
125289, 0.47
125290, 0.22
125291, 0.18
125292, 0.55
125293, 0.70
125294, 0.82
125295, 0.30
125296, 0.37
125297, 0.75
125298, 0.65
125299, 0.08
125300, 0.87
125301, 0.89
125302, 0.72
125303, 0.60
125304, 0.66
125305, 0.23
125306, 0.42
125307, 0.82
125308, 0.07
125309, 0.41
125310, 0.87
125311, 0.66
125312, 0.15
125313, 0.61
125314, 0.26
125315, 0.70
125316, 0.10
125317, 0.95
125318, 0.17
125319, 0.58
125320, 0.67
125321, 0.82
125322, 0.30
125323, 0.27
125324, 0.81
125325, 0.86
125326, 0.36
125327, 0.46
125328, 0.73
125329, 0.46
125330, 0.21
125331, 0.97
125332, 0.74
125333, 0.80
125334, 0.18
125335, 0.21
125336, 0.69
125337, 0.82
125338, 0.17
125339, 0.93
125340, 0.70
125341, 0.28
125342, 0.36
125343, 0.66
125344, 0.20
125345, 0.15
125346, 0.38
125347, 0.22
125348, 0.69
125349, 0.39
125350, 0.58
125351, 0.03
125352, 0.11
125353, 0.43
125354, 0.70
125355, 0.08
125356, 0.86
125357, 0.31
125358, 0.53
125359, 0.71
125360, 0.71
125361, 0.87
125362, 0.84
125363, 0.57
125364, 0.08
125365, 0.96
125366, 0.85
125367, 0.14
125368, 0.14
125369, 0.25
125370, 0.84
125371, 0.02
125372, 0.27
125373, 0.34
125374, 0.75
125375, 0.80
125376, 0.40
125377, 0.78
125378, 0.24
125379, 0.95
125380, 0.27
125381, 0.80
125382, 0.92
125383, 0.26
125384, 0.92
125385, 0.34
125386, 0.25
125387, 0.41
125388, 0.36
125389, 0.81
125390, 0.12
125391, 0.79
125392, 0.03
125393, 0.08
125394, 0.71
125395, 0.65
125396, 0.52
125397, 0.88
125398, 0.23
125399, 0.29
125400, 0.82
125401, 0.97
125402, 0.30
125403, 0.53
125404, 0.83
125405, 0.12
125406, 0.73
125407, 0.69
125408, 0.97
125409, 0.44
125410, 0.71
125411, 0.19
125412, 0.23
125413, 0.62
125414, 0.68
125415, 0.76
125416, 0.37
125417, 0.70
125418, 0.18
125419, 0.10
125420, 0.84
125421, 0.14
125422, 0.80
125423, 0.45
125424, 0.68
125425, 0.10
125426, 0.88
125427, 0.99
125428, 0.86
125429, 0.64
125430, 0.45
125431, 0.54
125432, 0.33
125433, 0.68
125434, 0.69
125435, 0.94
125436, 0.32
125437, 0.63
125438, 0.72
125439, 0.04
125440, 0.22
125441, 0.67
125442, 0.40
125443, 0.55
125444, 0.54
125445, 0.04
125446, 0.38
125447, 0.32
125448, 0.52
125449, 0.23
125450, 0.19
125451, 0.86
125452, 0.81
125453, 0.52
125454, 0.53
125455, 0.31
125456, 0.01
125457, 0.16
125458, 0.96
125459, 0.07
125460, 0.43
125461, 0.51
125462, 0.01
125463, 0.25
125464, 0.95
125465, 0.73
125466, 0.48
125467, 0.85
125468, 0.98
125469, 0.53
125470, 0.02
125471, 0.65
125472, 0.55
125473, 0.68
125474, 0.49
125475, 0.01
125476, 0.62
125477, 0.79
125478, 0.70
125479, 0.26
125480, 0.11
125481, 0.32
125482, 0.15
125483, 0.44
125484, 0.33
125485, 0.19
125486, 0.12
125487, 0.94
125488, 0.94
125489, 0.94
125490, 0.73
125491, 0.60
125492, 0.68
125493, 0.35
125494, 0.53
125495, 0.28
125496, 0.84
125497, 0.32
125498, 0.32
125499, 0.06
125500, 0.52
125501, 0.51
125502, 0.51
125503, 0.52
125504, 0.80
125505, 0.35
125506, 0.49
125507, 0.92
125508, 0.33
125509, 0.41
125510, 0.39
125511, 0.83
125512, 0.41
125513, 0.22
125514, 0.70
125515, 0.09
125516, 0.14
125517, 0.89
125518, 0.10
125519, 0.27
125520, 0.36
125521, 0.02
125522, 0.01
125523, 0.61
125524, 0.61
125525, 0.71
125526, 0.68
125527, 0.61
125528, 0.15
125529, 0.71
125530, 0.48
125531, 0.59
125532, 0.93
125533, 0.67
125534, 0.65
125535, 0.84
125536, 0.49
125537, 0.84
125538, 0.26
125539, 0.76
125540, 0.03
125541, 0.05
125542, 0.10
125543, 0.94
125544, 0.66
125545, 0.11
125546, 0.95
125547, 0.50
125548, 0.35
125549, 0.26
125550, 0.37
125551, 0.23
125552, 0.19
125553, 0.33
125554, 0.78
125555, 0.76
125556, 0.14
125557, 0.12
125558, 0.31
125559, 0.83
125560, 0.85
125561, 0.66
125562, 0.61
125563, 0.42
125564, 0.59
125565, 0.95
125566, 0.49
125567, 0.89
125568, 0.93
125569, 0.28
125570, 0.34
125571, 0.97
125572, 0.56
125573, 0.78
125574, 0.01
125575, 0.51
125576, 0.03
125577, 0.77
125578, 0.01
125579, 0.74
125580, 0.51
125581, 0.70
125582, 0.46
125583, 0.23
125584, 0.59
125585, 0.67
125586, 0.65
125587, 0.97
125588, 0.94
125589, 0.72
125590, 0.25
125591, 0.64
125592, 0.84
125593, 0.03
125594, 0.67
125595, 0.72
125596, 0.36
125597, 0.39
125598, 0.65
125599, 0.67
125600, 0.68
125601, 0.90
125602, 0.57
125603, 0.90
125604, 0.08
125605, 0.61
125606, 0.15
125607, 0.52
125608, 0.04
125609, 0.67
125610, 0.93
125611, 0.51
125612, 0.72
125613, 0.16
125614, 0.52
125615, 0.37
125616, 0.92
125617, 0.52
125618, 0.25
125619, 0.88
125620, 0.70
125621, 0.53
125622, 0.85
125623, 0.86
125624, 0.50
125625, 0.91
125626, 0.00
125627, 0.93
125628, 0.76
125629, 0.43
125630, 0.97
125631, 0.81
125632, 0.10
125633, 0.24
125634, 0.29
125635, 0.90
125636, 0.33
125637, 0.64
125638, 0.92
125639, 0.17
125640, 0.67
125641, 0.93
125642, 0.69
125643, 0.05
125644, 0.63
125645, 0.17
125646, 0.10
125647, 0.22
125648, 0.82
125649, 0.46
125650, 0.62
125651, 0.27
125652, 0.51
125653, 0.01
125654, 0.31
125655, 0.92
125656, 0.05
125657, 0.24
125658, 0.89
125659, 0.80
125660, 0.66
125661, 0.94
125662, 0.34
125663, 0.87
125664, 0.76
125665, 0.54
125666, 0.41
125667, 0.58
125668, 0.49
125669, 0.97
125670, 0.71
125671, 0.10
125672, 0.92
125673, 0.13
125674, 0.92
125675, 0.14
125676, 0.59
125677, 0.59
125678, 0.44
125679, 0.62
125680, 0.56
125681, 0.01
125682, 0.60
125683, 0.06
125684, 0.58
125685, 0.66
125686, 0.74
125687, 0.04
125688, 0.48
125689, 0.16
125690, 0.51
125691, 0.59
125692, 0.75
125693, 0.49
125694, 0.22
125695, 0.03
125696, 0.60
125697, 0.83
125698, 0.83
125699, 0.59
125700, 0.20
125701, 0.59
125702, 0.30
125703, 0.39
125704, 0.85
125705, 0.07
125706, 0.30
125707, 0.32
125708, 0.15
125709, 0.08
125710, 0.03
125711, 0.29
125712, 0.45
125713, 0.48
125714, 0.24
125715, 0.53
125716, 0.62
125717, 0.60
125718, 0.71
125719, 0.10
125720, 0.76
125721, 0.25
125722, 0.64
125723, 0.84
125724, 0.56
125725, 0.25
125726, 0.47
125727, 0.54
125728, 0.88
125729, 0.29
125730, 0.38
125731, 0.12
125732, 0.43
125733, 0.43
125734, 0.35
125735, 0.03
125736, 0.30
125737, 0.76
125738, 0.89
125739, 0.15
125740, 0.42
125741, 0.86
125742, 0.03
125743, 0.51
125744, 0.27
125745, 0.45
125746, 0.06
125747, 0.61
125748, 0.24
125749, 0.36
125750, 0.97
125751, 0.18
125752, 0.23
125753, 0.70
125754, 0.14
125755, 0.04
125756, 0.87
125757, 0.67
125758, 0.71
125759, 0.35
125760, 0.96
125761, 0.15
125762, 1.00
125763, 0.66
125764, 0.31
125765, 0.94
125766, 0.81
125767, 0.29
125768, 0.92
125769, 0.74
125770, 0.83
125771, 0.78
125772, 0.67
125773, 0.74
125774, 0.38
125775, 0.56
125776, 0.35
125777, 0.13
125778, 0.07
125779, 0.61
125780, 0.08
125781, 0.61
125782, 0.62
125783, 0.75
125784, 0.96
125785, 0.08
125786, 0.42
125787, 0.13
125788, 1.00
125789, 0.72
125790, 0.76
125791, 0.39
125792, 0.03
125793, 0.76
125794, 0.42
125795, 0.33
125796, 0.64
125797, 0.99
125798, 0.95
125799, 0.03
125800, 0.83
125801, 0.64
125802, 0.54
125803, 0.58
125804, 0.09
125805, 0.80
125806, 0.86
125807, 0.55
125808, 0.70
125809, 0.17
125810, 0.14
125811, 0.84
125812, 0.26
125813, 0.94
125814, 0.99
125815, 0.12
125816, 0.72
125817, 0.50
125818, 0.18
125819, 0.82
125820, 0.65
125821, 0.16
125822, 0.34
125823, 0.64
125824, 0.31
125825, 0.43
125826, 0.48
125827, 0.13
125828, 0.21
125829, 0.55
125830, 0.74
125831, 0.66
125832, 0.95
125833, 0.64
125834, 0.27
125835, 0.04
125836, 0.62
125837, 0.53
125838, 0.75
125839, 0.07
125840, 0.37
125841, 0.18
125842, 0.76
125843, 0.39
125844, 0.73
125845, 0.75
125846, 0.42
125847, 0.12
125848, 0.88
125849, 0.45
125850, 0.57
125851, 0.13
125852, 0.45
125853, 0.78
125854, 0.93
125855, 0.28
125856, 0.13
125857, 0.72
125858, 0.35
125859, 0.83
125860, 0.67
125861, 0.60
125862, 0.43
125863, 0.51
125864, 0.42
125865, 0.55
125866, 0.92
125867, 0.64
125868, 0.65
125869, 0.53
125870, 0.11
125871, 0.87
125872, 0.09
125873, 0.73
125874, 0.12
125875, 0.38
125876, 0.34
125877, 0.91
125878, 0.16
125879, 0.32
125880, 0.49
125881, 0.60
125882, 0.47
125883, 0.41
125884, 0.90
125885, 0.34
125886, 0.31
125887, 0.33
125888, 0.98
125889, 0.44
125890, 0.35
125891, 0.55
125892, 0.99
125893, 0.91
125894, 0.87
125895, 0.33
125896, 0.15
125897, 0.69
125898, 0.09
125899, 0.37
125900, 0.17
125901, 0.88
125902, 0.57
125903, 0.73
125904, 0.31
125905, 0.50
125906, 0.69
125907, 0.99
125908, 0.25
125909, 0.24
125910, 0.81
125911, 0.70
125912, 0.62
125913, 0.06
125914, 0.04
125915, 0.39
125916, 0.54
125917, 0.84
125918, 0.79
125919, 0.10
125920, 0.85
125921, 0.23
125922, 0.33
125923, 0.85
125924, 0.32
125925, 0.18
125926, 0.01
125927, 0.32
125928, 0.94
